Inguinal hernia	HP:0000023
Abnormal shape of joints	HP:0001367
Abnormal joint morphology	HP:0001367
Joint disease	HP:0001367
Abnormality of the joints	HP:0001367
Arthritis	HP:0001369
Joint inflammation	HP:0001369
RA	HP:0001370
Rheumatoid arthritis	HP:0001370
Flexion contractures	HP:0001371
Flexion contractures of joints	HP:0001371
Flexion contracture	HP:0001371
Flexed joint that cannot be straightened	HP:0001371
Joint dislocations	HP:0001373
Joint dislocation	HP:0001373
Congenital hip dislocation	HP:0001374
Congenital hip dislocations	HP:0001374
Congenital dislocation of the hip	HP:0001374
Congenital hip anomaly	HP:0001374
Congenital dislocation of the hips	HP:0001374
Dislocated hip since birth	HP:0001374
Limited joint mobility	HP:0001376
Limited joint motion	HP:0001376
Limitation of joint mobility	HP:0001376
Decreased joint mobility	HP:0001376
Decreased mobility of joints	HP:0001376
Decreased elbow extension	HP:0001377
Limited forearm extension	HP:0001377
Restricted elbow extension	HP:0001377
Limitation of elbow extension	HP:0001377
Limited elbow extension	HP:0001377
Limited extension at elbows	HP:0001377
Elbow limited extension	HP:0001377
Hyperextensible joints	HP:0001382
Joint hypermobility	HP:0001382
Flexible joints	HP:0001382
Joint hyperextensibility	HP:0001382
Increased joint mobility	HP:0001382
Double-Jointed	HP:0001382
Extensible joints	HP:0001382
Increased mobility of joints	HP:0001382
Abnormal hip joint morphology	HP:0001384
Abnormality of the hip joints	HP:0001384
Abnormality of the hip joint	HP:0001384
Congenital hip dysplasia	HP:0001385
Hip dysplasia	HP:0001385
Abnormal formation of the hip	HP:0001385
Joint swelling	HP:0001386
Stiff joints	HP:0001387
Stiff joint	HP:0001387
Joint stiffness	HP:0001387
Joint ligamentous laxity	HP:0001388
Ligamentous laxity	HP:0001388
Joint instability	HP:0001388
Loose-jointedness	HP:0001388
Joint laxity	HP:0001388
Loosejointedness	HP:0001388
Hyperlaxity	HP:0001388
Lax joints	HP:0001388
Abnormal hand muscles	HP:0001421
Abnormality of the musculature of the hand	HP:0001421
Abnormality of calf musculature	HP:0001430
Abnormal calf muscles	HP:0001430
Abnormality of the calf musculature	HP:0001430
Abnormality of the shoulder girdle musculature	HP:0001435
Abnormality of shoulder musculature	HP:0001435
Abnormality of the foot musculature	HP:0001436
Abnormal foot muscles	HP:0001436
Abnormality of the musculature of the lower limbs	HP:0001437
Fusion of the long bones of the feet	HP:0001440
Metatarsal synostosis	HP:0001440
Fusion of metatarsals	HP:0001440
Synostosis involving metatarsal bones	HP:0001440
Abnormal thigh muscles	HP:0001441
Abnormality of the musculature of the thigh	HP:0001441
Abnormality of the gluteal musculature	HP:0001443
Abnormality of glutes	HP:0001443
Abnormality of the hip-girdle musculature	HP:0001445
Abnormal upper limb muscles	HP:0001446
Abnormality of the musculature of the upper limbs	HP:0001446
Duplication of metatarsal bones	HP:0001449
Duplication of long bones of foot	HP:0001449
Abnormality of the musculature of the upper arm	HP:0001457
Webbed 1st-3rd toes	HP:0001459
1-3 toe syndactyly	HP:0001459
Absent/small skeletal muscles	HP:0001460
Aplasia/Hypoplasia involving the skeletal musculature	HP:0001460
Absent/underdeveloped skeletal muscles	HP:0001460
Absent/underdeveloped shoulder muscles	HP:0001464
Absent/small shoulder muscles	HP:0001464
Aplasia/Hypoplasia involving the shoulder musculature	HP:0001464
Amyotrophy involving the shoulder musculature	HP:0001465
Wasting of shoulder muscles	HP:0001465
Shoulder muscle degeneration	HP:0001465
Aplasia/Hypoplasia involving the musculature of the upper limbs	HP:0001467
Absent/small upper limb muscles	HP:0001467
Absent/underdeveloped upper limb muscles	HP:0001467
Absent/small upper arm muscles	HP:0001468
Absent/underdeveloped upper arm muscles	HP:0001468
Aplasia/Hypoplasia involving the musculature of the upper arm	HP:0001468
Abnormality of the musculature of the pelvis	HP:0001469
Abnormal morphology of the pelvis musculature	HP:0001469
Aplasia/Hypoplasia of the musculature of the pelvis	HP:0001471
Absent/small pelvis muscles	HP:0001471
Absent/underdeveloped pelvis muscles	HP:0001471
Osteolysis involving metatarsal bones	HP:0001473
Metatarsal osteolysis	HP:0001473
Sclerotic scapulae	HP:0001474
Delayed closure of anterior fontanelle	HP:0001476
Delayed closure of the soft spot on the skull	HP:0001476
Later than typical closing of soft spot of skull	HP:0001476
Late closure of large anterior fontanel	HP:0001476
Late closure of the bregma sutures	HP:0001476
Delayed closure of the bregma sutures	HP:0001476
Delayed closure anterior fontanel	HP:0001476
Late closure of soft spot on the skull	HP:0001476
Persistent anterior fontanelle	HP:0001476
Late closure of anterior fontanelle	HP:0001476
Delayed closure of the anterior fontanelle	HP:0001476
CFEOM	HP:0001491
Congenital fibrosis of the extraocular muscles	HP:0001491
Congenital fibrosis of extraocular muscles	HP:0001491
Congenital ophthalmoplegia	HP:0001491
Carpal bone osteolysis	HP:0001495
Carpal osteolysis	HP:0001495
Carpal bone hypoplasia	HP:0001498
Small carpal bones	HP:0001498
Hypoplasia of carpal bones	HP:0001498
Hypoplastic carpal bones	HP:0001498
Small carpals	HP:0001498
Small wrist bones	HP:0001498
Broad finger	HP:0001500
Wide fingers	HP:0001500
Broad fingers	HP:0001500
6 long bones of hand	HP:0001501
6 metacarpals	HP:0001501
Metacarpal osteolysis	HP:0001504
Metacarpals osteolysis	HP:0001504
Umbilical hernia	HP:0001537
Umbilical hernias	HP:0001537
Omphalocoele	HP:0001539
Exomphalos	HP:0001539
Omphalocele	HP:0001539
Diastasis recti	HP:0001540
Gap between large left and right abdominal muscles	HP:0001540
Abnormality of the rib cage	HP:0001547
Abnormal rib cage morphology	HP:0001547
Barrel chest	HP:0001552
Barrel-shaped chest	HP:0001552
Asymmetric chest	HP:0001555
Asymmetry of the thorax	HP:0001555
Narrow, bell-shaped thorax	HP:0001591
Constricted, bell-shaped thorax	HP:0001591
Bell-shaped thorax	HP:0001591
Bell-shaped chest	HP:0001591
Coronary artery calcification	HP:0001717
Hammertoes	HP:0001765
Hammer toe	HP:0001765
Hammertoe	HP:0001765
Foot syndactyly	HP:0001770
Syndactyly of toes	HP:0001770
Syndactyly of feet	HP:0001770
Webbed toes	HP:0001770
Toe syndactyly	HP:0001770
Fused toes	HP:0001770
Shortening of the achilles tendon	HP:0001771
Tight achilles tendon	HP:0001771
Achilles tendon contracture	HP:0001771
Contractures of the Achilles tendon	HP:0001771
Achilles tendon contractures	HP:0001771
Small feet	HP:0001773
Hypoplastic feet	HP:0001773
Short feet	HP:0001773
Short foot	HP:0001773
Tarsal osteovalgus	HP:0001775
Abnormality of toe	HP:0001780
Abnormalities of the toes	HP:0001780
Bulbous tips of toes	HP:0001782
Widened metatarsal shaft	HP:0001783
Broad metatarsal	HP:0001783
Wide long bone of foot	HP:0001783
Broad metatarsals	HP:0001783
Ankle swelling	HP:0001785
Lateral deviation of halluces	HP:0001822
Hallux valgus	HP:0001822
Bunion	HP:0001822
Lateral deviation of great toe	HP:0001822
Duplication of bones of the toes	HP:0001829
Foot polydactyly	HP:0001829
Polydactyly of feet	HP:0001829
Polydactyly of the foot	HP:0001829
Postaxial polydactyly of foot	HP:0001830
Fibular polydactyly	HP:0001830
Polydactyly affecting the 5th toe	HP:0001830
Postaxial polydactyly of feet	HP:0001830
Postaxial foot polydactyly	HP:0001830
Posterior polydactyly of foot	HP:0001830
Extra toe attached near the little toe	HP:0001830
Brachydactyly of the foot	HP:0001831
Hypoplastic toes	HP:0001831
Short toes	HP:0001831
Hypoplasia of the toe	HP:0001831
Short toe	HP:0001831
Short foot phalanges	HP:0001831
Stubby toes	HP:0001831
Abnormal metatarsal morphology	HP:0001832
Abnormality of the long bone of foot	HP:0001832
Camptodactyly of toe	HP:0001836
Camptodactyly of feet	HP:0001836
Broad toe	HP:0001837
Wide toe	HP:0001837
Rocker bottom foot	HP:0001838
Rocker-bottom feet	HP:0001838
Rocker bottom feet	HP:0001838
Rockerbottom feet	HP:0001838
Congenital vertical talus	HP:0001838
Lobster-claw foot deformity	HP:0001839
Split-foot	HP:0001839
Split foot	HP:0001839
Foot ectrodactyly	HP:0001839
Metatarsus adductus	HP:0001840
Intoe	HP:0001840
Metatarsus adductovarsus	HP:0001840
Front half of foot turns inward	HP:0001840
Metatarsus varus	HP:0001840
Forefoot varus	HP:0001840
Preaxial polydactyly of feet	HP:0001841
Partial/complete duplication of the phalanges of the big toe	HP:0001841
Preaxial foot polydactyly	HP:0001841
Polydactyly affecting the hallux	HP:0001841
Preaxial polydactyly of the feet	HP:0001841
Preaxial polydactyly, feet	HP:0001841
Preaxial polydactyly of foot	HP:0001841
Preaxial hallucal polydactyly	HP:0001841
Acroosteolysis of feet	HP:0001842
Foot acroosteolysis	HP:0001842
Abnormality of the hallux	HP:0001844
Abnormality of the big toe	HP:0001844
Abnormalities of the hallux	HP:0001844
Overlapping toe	HP:0001845
Overriding toes	HP:0001845
Crossover toe	HP:0001845
Overlapping toes	HP:0001845
Long hallux	HP:0001847
Long big toe	HP:0001847
Long halluces	HP:0001847
Large halluces	HP:0001847
Increased length of the hallux	HP:0001847
Calcaneovalgus	HP:0001848
Foot and ankle bend up toward shin of leg	HP:0001848
Calcaneovalgus Foot	HP:0001848
Valgus position of the calcaneus	HP:0001848
Calcaneovalgus deformity	HP:0001848
Oligodactyly of feet	HP:0001849
Missing toes	HP:0001849
Foot oligodactyly	HP:0001849
Abnormal tarsals	HP:0001850
Abnormality of the tarsal bones	HP:0001850
Abnormal ankle bones	HP:0001850
Sandal gap	HP:0001852
Gap between first and second toe	HP:0001852
Widely spaced first and second toes	HP:0001852
Wide space between 1st, 2nd toes	HP:0001852
Widened gap 1st-2nd toes	HP:0001852
Widened gap first and second toe	HP:0001852
Widely spaced 1st-2nd toes	HP:0001852
Increased space between first and second toes	HP:0001852
Wide-spaced big toe	HP:0001852
Space between great toe and second toe	HP:0001852
Wide space between first and second toes	HP:0001852
Sandal gap between first and second toes	HP:0001852
Gap between 1st and 2nd toes	HP:0001852
Bifid distal phalanges of toes	HP:0001853
Notched outermost bones of toes	HP:0001853
Bifid terminal phalanx of toe	HP:0001853
Bifid distal phalanx of toe	HP:0001853
Podagra	HP:0001854
Gout of big toe	HP:0001854
Short distal phalanx of toe	HP:0001857
Hypoplastic distal phalanges of feet	HP:0001857
Short outermost bone of toe	HP:0001857
Distal foot symphalangism	HP:0001859
Toe clinodactyly	HP:0001863
Toe curvature	HP:0001863
Clinodactyly of feet	HP:0001863
Curvature of the pinkie toe	HP:0001864
Curvature of the pinky toe	HP:0001864
Curvature of the little toe	HP:0001864
Clinodactyly of the 5th toe	HP:0001864
Acroosteolysis of distal phalanges (feet)	HP:0001870
Acroosteolysis of distal phalanges of feet	HP:0001870
Short second toe	HP:0001885
Short 2nd toe	HP:0001885
Foot osteomyelitis	HP:0001886
Foot bone infection	HP:0001886
Absent/small long bone of foot	HP:0001964
Absent/hypoplastic metatarsals	HP:0001964
Absent or hypoplastic metatarsal	HP:0001964
Aplastic/hypoplastic metatarsals	HP:0001964
Aplasia/Hypoplasia of metatarsal bones	HP:0001964
Absent/underdeveloped long bone of foot	HP:0001964
Absent/hypoplastic metacarpals	HP:0001964
Aplastic/hypoplastic toe phalanges	HP:0001991
Absent/hypoplastic toes	HP:0001991
Absent/small toe	HP:0001991
Aplasia/Hypoplasia of toe	HP:0001991
Absent/underdeveloped toe	HP:0001991
Gouty arthritis	HP:0001997
Gout	HP:0001997
Skull bossing	HP:0002007
Frontal bossing	HP:0002007
Frontal protruberance	HP:0002007
Narrow upper jaw bones	HP:0002010
Decreased transverse dimension of maxilla	HP:0002010
Decreased width of upper jaw bones	HP:0002010
Transverse maxillary insufficiency	HP:0002010
Transverse hypoplasia of maxilla	HP:0002010
Transverse maxillary deficiency	HP:0002010
Narrow maxilla	HP:0002010
Decreased width of maxilla	HP:0002010
Decreased breadth of upper jaw bones	HP:0002010
Hiatus hernia	HP:0002036
Hiatal hernia	HP:0002036
Stomach hernia	HP:0002036
Lower limb spasticity	HP:0002061
Muscle rigidity	HP:0002063
Rigidity	HP:0002063
Spastic walk	HP:0002064
Spastic gait	HP:0002064
Bifid skull	HP:0002084
Encephalocele	HP:0002084
Cranium bifidum	HP:0002084
Posterior encephalocele	HP:0002085
Brain tissue sticks out through back of skull	HP:0002085
Occipital meningoencephalocele	HP:0002085
Occipital encephalocele	HP:0002085
Calcification of the basal ganglia	HP:0002135
Basal ganglia calcification	HP:0002135
Basal ganglia calcifications	HP:0002135
Basal ganglion calcification	HP:0002135
Opisthotonos	HP:0002179
Opisthotonus	HP:0002179
Progressive spasticity	HP:0002191
Spasticity, progressive	HP:0002191
Respiratory paralysis	HP:0002203
Large cisterna magna	HP:0002280
Enlarged cisterna magna	HP:0002280
Mega cisterna magna	HP:0002280
Spastic paraparesis	HP:0002313
Difficulty in walking	HP:0002355
Difficulty walking	HP:0002355
Walking disability	HP:0002355
Frequent falls	HP:0002359
Cogwheel rigidity	HP:0002396
Poor head control	HP:0002421
Distal limb muscle weakness	HP:0002460
Muscle weakness, distal limbs, due to neuronopathy	HP:0002460
Distal muscle weakness	HP:0002460
Distal muscular weakness	HP:0002460
Weakness of distal muscles	HP:0002460
Distal paresis	HP:0002460
Distal limb weakness	HP:0002460
Weakness of outermost muscles	HP:0002460
Distal limb muscle weakness due to peripheral neuropathy	HP:0002460
Muscle weakness, distal	HP:0002460
Dense calcifications in the cerebellar dentate nucleus	HP:0002461
Spastic dysarthria	HP:0002464
Rigid dysarthria	HP:0002464
Progressive spastic quadriplegia	HP:0002478
Progressive spastic quadriparesis	HP:0002478
Delayed relaxation of muscle fibers after contraction	HP:0002486
Myotonia	HP:0002486
Delayed relaxation of muscle fibres after contraction	HP:0002486
Spasticity of facial muscles	HP:0002491
Increased tone of facial muscles	HP:0002491
Increased stiffness of facial muscles	HP:0002491
Spasticity of the facial muscles	HP:0002491
Spasticity of pharyngeal muscles	HP:0002501
Calcification of the small brain vessels	HP:0002504
Limb hypertonia	HP:0002509
Increased muscle tone of arm or leg	HP:0002509
Spastic quadriplegia	HP:0002510
Spastic tetraplegia	HP:0002510
Abnormal deposits of calcium in the brain	HP:0002514
Cerebral calcification	HP:0002514
Intracranial calcifications	HP:0002514
Intracerebral calcifications	HP:0002514
Intracranial calcification	HP:0002514
Brain calcification	HP:0002514
Retrocollis	HP:0002544
Delayed gastric emptying	HP:0002578
Gastroparesis	HP:0002578
Paresis of extensor muscles of the big toe	HP:0002601
Abnormality of the pelvic girdle	HP:0002644
Abnormal shape of pelvic girdle bone	HP:0002644
Abnormal pelvic girdle bone morphology	HP:0002644
Abnormality of pelvic girdle bone morphology	HP:0002644
Extra bones within cranial sutures	HP:0002645
Islands of bone within cranial sutures	HP:0002645
Intra sutural bones	HP:0002645
Intrasutural bones	HP:0002645
Wormian bones	HP:0002645
Scoliosis	HP:0002650
Spondyloepimetaphyseal dysplasia	HP:0002651
Abnormal skeletal development	HP:0002652
Skeletal dysplasia	HP:0002652
Bone pain	HP:0002653
Multiple epiphyseal dysplasia	HP:0002654
Spondyloepiphyseal dysplasia	HP:0002655
Spondyloepiphyseal dysplasia tarda	HP:0002655
Abnormal development of the ends of long bones in arms and legs	HP:0002656
Epiphyseal dysplasia	HP:0002656
Abnormal development of end part of bone	HP:0002656
Spondylometaphyseal dysplasia	HP:0002657
Abnormal susceptibility to fractures	HP:0002659
Bone fragility	HP:0002659
Increased susceptibility to fractures	HP:0002659
Frequent broken bones	HP:0002659
Increased bone fragility	HP:0002659
Increased tendency to fractures	HP:0002659
Painless fractures due to injury	HP:0002661
Delayed opacification of the epiphyses	HP:0002663
Delayed maturation of end part of long bone	HP:0002663
Epiphyseal ossification delay	HP:0002663
Delayed epiphyseal ossification	HP:0002663
Delayed epiphyseal maturation	HP:0002663
Osteosarcoma	HP:0002669
Osteogenic sarcoma	HP:0002669
Bone cell cancer	HP:0002669
Coxa valga	HP:0002673
Coxa valga deformity	HP:0002673
Valgus hip	HP:0002673
Cloverleaf skull shape	HP:0002676
Cloverleaf skull	HP:0002676
Trilobar cranium shape	HP:0002676
Cloverleaf cranium shape	HP:0002676
Trilobar skull shape	HP:0002676
Kleeblattschaedel	HP:0002676
Small foramen magnum	HP:0002677
Stenosis of foramen magnum	HP:0002677
Hypoplasia of foramen magnum	HP:0002677
Foramen magnum stenosis	HP:0002677
Narrow foramen magnum	HP:0002677
Little foramen magnum	HP:0002677
Malformation of skull shape	HP:0002678
Uneven skull shape	HP:0002678
Asymmetry of skull	HP:0002678
Skull asymmetry	HP:0002678
Abnormality of skull shape	HP:0002678
Unequal skull shape	HP:0002678
Anomaly of the sella turcica	HP:0002679
Abnormality of the hypophysial fossa	HP:0002679
Abnormal sella turcica morphology	HP:0002679
Anomaly of the hypophysial fossa	HP:0002679
Abnormality of the sella turcica	HP:0002679
Anomaly of the pituitary fossa	HP:0002679
Abnormality of the pituitary fossa	HP:0002679
Hour glass shaped pituitary fossa	HP:0002680
J-shaped sella turcica	HP:0002680
Omega shaped hypophysial fossa	HP:0002680
Hour glass shaped hypophysial fossa	HP:0002680
J-shaped pituitary fossa	HP:0002680
J-shaped sella	HP:0002680
J-shaped hypophysial fossa	HP:0002680
Omega shaped sella turcica	HP:0002680
Omega shaped pituitary fossa	HP:0002680
Hour glass shaped sella turcica	HP:0002680
Deformity of pituitary fossa	HP:0002681
Deformity of hypophysial fossa	HP:0002681
Abnormal shape of hypophysial fossa	HP:0002681
Malformation of pituitary fossa	HP:0002681
Abnormal shape of pituitary fossa	HP:0002681
Deformed sella turcica	HP:0002681
Malformation of hypophysial fossa	HP:0002681
Malformation of sella turcica	HP:0002681
Abnormal shape of sella turcica	HP:0002681
