Inguinal hernia	HP:0000023
Persistent cloaca	HP:0012621
Abnormal large intestine physiology	HP:0012700
Fecal urgency	HP:0012701
Bowel urgency	HP:0012701
Faecal urgency	HP:0012701
Tenesmus	HP:0012702
Morphological abnormality of the gastrointestinal tract	HP:0012718
Abnormal shape of the digestive system	HP:0012718
Morphological anomaly of the digestive system	HP:0012718
Morphological abnormality of the GI tract	HP:0012718
Functional abnormality of the gastrointestinal tract	HP:0012719
Functional abnormality of the GI tract	HP:0012719
GI dysfunction	HP:0012719
Anorectal anomaly	HP:0012732
Small intestinal polyp	HP:0012737
Small bowel agenesis	HP:0012739
Undeveloped small intestine	HP:0012739
Agenesis of the small intestine	HP:0012739
Small intestinal stenosis	HP:0012848
Narrowing of small intestine	HP:0012848
Small intestinal haemorrhage	HP:0012849
Small intestinal bleeding	HP:0012849
Small intestinal hemorrhage	HP:0012849
Small intestinal dysmotility	HP:0012850
Narrowing of the colon	HP:0012851
Colonic stenosis	HP:0012851
Stenosis of the colon	HP:0012851
Hepatic bridging fibrosis	HP:0012852
Esophageal leukoplakia	HP:0012859
Esophageal epidermoid metaplasia	HP:0012859
Posteriorly placed anus	HP:0012890
Multi-lobulated spleen	HP:0020186
Multilobulated spleen	HP:0020186
Atresia of the rectum	HP:0025023
Rectal atresia	HP:0025023
Megarectum	HP:0025024
Rectovestibular fistula	HP:0025025
Vestibular fistula	HP:0025025
H-type rectovestibular fistula	HP:0025026
Abnormality of enteric nervous system morphology	HP:0025028
Abnormality of enteric neuron morphology	HP:0025029
Degenerative enteric neuropathy	HP:0025030
Enteric neuronal degeneration	HP:0025030
Abnormality of the digestive system	HP:0025031
Abnormality of digestive system physiology	HP:0025032
Abnormality of digestive system morphology	HP:0025033
Splenic abscess	HP:0025059
Multilocular splenic abscess	HP:0025060
Multifocal splenic abscess	HP:0025060
Solitary splenic abscess	HP:0025061
Unilocular splenic abscess	HP:0025061
Unifocal splenic abscess	HP:0025061
Scaphoid abdomen	HP:0025063
Pancreas abscess	HP:0025079
Pancreatic abscess	HP:0025079
Bloody diarrhea	HP:0025085
Bloody diarrhoea	HP:0025085
Bloody bowel movement	HP:0025085
Bloody stool	HP:0025085
Blood in stool	HP:0025085
Bloody mucoid diarrhoea	HP:0025086
Bloody mucoid diarrhea	HP:0025086
Fecal vomiting	HP:0025089
Feculent vomiting	HP:0025089
Vomiting fecal matter	HP:0025089
Stercoraceous vomiting	HP:0025089
Vomiting faecal matter	HP:0025089
Faecal vomiting	HP:0025089
Abnormal large intestinal mucosa morphology	HP:0025090
Abnormal small intestinal mucosa morphology	HP:0025129
Lactase deficiency	HP:0025130
Decreased small intestinal mucosa lactase level	HP:0025130
Atrophic muscularis propria	HP:0025149
Degenerative enteric myopathy	HP:0025149
Autonomic visceral myopathy	HP:0025149
Hypoganglionosis	HP:0025150
Ganglioneuromatosis	HP:0025151
Collateral biliary veins	HP:0025154
Collateral biliary circulation	HP:0025154
Portosystemic collateral veins	HP:0025154
Abnormality of hepatobiliary system physiology	HP:0025155
Dependency on IV nutrition	HP:0025156
Dependency on intravenous nutrition	HP:0025156
Abdominal aseptic abscess	HP:0025181
Inflammatory cap polyp	HP:0025198
Abnormality of oesophagus physiology	HP:0025270
Abnormal esophagus physiology	HP:0025270
Functional abnormality of the oesophagus	HP:0025270
Abnormality of esophagus physiology	HP:0025270
Functional abnormality of the esophagus	HP:0025270
Esophageal spasms	HP:0025271
Interlobular bile duct destruction	HP:0025344
Rectourethral fistula	HP:0025407
Urethrorectal fistula	HP:0025407
Abnormal spleen morphology	HP:0025408
Splenic lesion	HP:0025408
Abnormal spleen physiology	HP:0025409
Splenogonadal fusion	HP:0025410
Multiple bile duct hamartomas	HP:0025519
Von Meyenburg complexes	HP:0025519
Multiple biliary hamartomas	HP:0025519
Biliary hamartoma	HP:0025519
Loculated ascites	HP:0025673
Septated ascites	HP:0025673
Abnormal bowel sounds	HP:0030142
Hyperactive bowel sounds	HP:0030143
Increased bowel sounds	HP:0030143
Borborygmi	HP:0030143
Decreased bowel sounds	HP:0030144
Hypoactive bowel sounds	HP:0030144
Lack of bowel sounds	HP:0030145
Abnormal liver parenchyma morphology	HP:0030146
Bile duct inflammation	HP:0030151
Cholangitis	HP:0030151
Bile duct cancer	HP:0030153
Cholangiocarcinoma	HP:0030153
Gall bladder perforation	HP:0030154
Gallbladder perforation	HP:0030154
Gastric varix	HP:0030169
Gastric varices	HP:0030169
Cystic artery pseudoaneurysm	HP:0030170
Large intestinal polyposis	HP:0030255
Small intestinal polyposis	HP:0030256
Primary peritoneal carcinoma	HP:0030406
Jejunal adenocarcinoma	HP:0030411
Ileal adenocarcinoma	HP:0030412
Splenic cyst	HP:0030423
Cyst on spleen	HP:0030423
Anal canal neoplasm	HP:0030437
Anal canal tumour	HP:0030437
Anal canal tumor	HP:0030437
Anal canal squamous cell carcinoma	HP:0030438
Anal canal adenocarcinoma	HP:0030439
Anal margin neoplasm	HP:0030440
Anal margin Paget's disease	HP:0030441
Anal margin squamous cell carcinoma	HP:0030442
Anal margin basal cell carcinoma	HP:0030443
Anal margin melanoma	HP:0030444
Mesenteric cyst	HP:0030451
Chylolymphatic mesenteric cyst	HP:0030452
Meconium peritonitis	HP:0030717
Ectopic liver	HP:0030722
Gastro-jejunal tube feeding in infancy	HP:0030884
Gastrojejunal tube feeding in infancy	HP:0030884
Short bowel	HP:0030889
Congenital shortened small intestine	HP:0030889
Abnormal GI motility	HP:0030895
Abnormal gastrointestinal motility	HP:0030895
Abnormal gastrointestinal transit time	HP:0030896
Abnormal GI transit time	HP:0030896
Decreased intestinal transit time	HP:0030897
Abnormal peristalsis	HP:0030914
Abnormality of intestinal smooth muscle morphology	HP:0030935
Muscularis propria malformation	HP:0030936
Segmental additional circular muscle coat	HP:0030936
Abnormal layering of muscularis propria	HP:0030936
Fibrotic muscularis propria	HP:0030937
Enteric intraneuronal nuclear inclusion bodies	HP:0030938
Biliary epithelial hyperplasia	HP:0030986
Suppurative cholangitis	HP:0030987
Granulomatous cholangitis	HP:0030988
Lymphoid cholangitis	HP:0030989
Pleomorphic cholangitis	HP:0030990
Fibrous cholangitis	HP:0030991
Sclerosing cholangitis	HP:0030991
Abnormal pancreatic duct morphology	HP:0030992
Duplicated pancreatic duct	HP:0030993
Duplication of pancreatic duct	HP:0030993
Pancreas divisum	HP:0030994
Peritoneal effusion	HP:0030995
Megaduodenum	HP:0030996
Idiopathic non-cirrhotic portal hypertension	HP:0031015
Intrahepatic portal vein sclerosis	HP:0031015
Obliterative portal venopathy	HP:0031015
Incomplete septal cirrhosis	HP:0031015
Non cirrhotic portal fibrosis	HP:0031015
Gastric leiomyosarcoma	HP:0031025
Recurrent gastroenteritis	HP:0031123
Storage in hepatocytes	HP:0031137
Abnormal liver sonography	HP:0031140
Hyperechogenic liver	HP:0031141
Increased hepatic echogenicity	HP:0031141
Abnormal hepatic echogenicity	HP:0031142
Hypoechogenic liver	HP:0031143
Decreased hepatic echogenicity	HP:0031143
Coarsened hepatic echotexture	HP:0031144
Starry sky appearance on hepatic sonography	HP:0031145
Impaired oral bolus formation	HP:0031146
Impaired oropharyngeal swallow response	HP:0031162
Hepatic hemangioma	HP:0031207
Hemangioma of the liver	HP:0031207
Liver hemangioma	HP:0031207
Focal pancreatic islet hyperplasia	HP:0031223
Diffuse pancreatic islet hyperplasia	HP:0031224
Gastric arteriovenous malformation	HP:0031341
Duodenal arteriovenous malformation	HP:0031342
Jejunal arteriovenous malformation	HP:0031343
Colonic arteriovenous malformation	HP:0031345
Rectal arteriovenous malformation	HP:0031346
Intestinal perforation	HP:0031368
Perforation of the colon	HP:0031369
Colon perforation	HP:0031369
Small intestinal perforation	HP:0031370
Rectal perforation	HP:0031371
Esophageal squamous papilloma	HP:0031463
Abdominal mass	HP:0031500
Pelvic mass	HP:0031501
Ampulla of Vater carcinoma	HP:0031524
Abdominal situs ambiguus	HP:0031565
Pelvic organ prolapse	HP:0031607
Abnormal faeces composition	HP:0031685
Abnormal stool composition	HP:0031685
Abnormal feces composition	HP:0031685
Abnormal fecal test result	HP:0031685
Increased stool alpha1-antitrypsin concentration	HP:0031686
Eosinophilic ascites	HP:0031780
Eosinophilic colitis	HP:0031813
Eosinophilic infiltration in the colon	HP:0031813
Colonic eosinophilia	HP:0031813
Ineffective esophageal peristalsis	HP:0031857
Ineffective esophageal motility	HP:0031857
Esophageal furrows	HP:0031858
Abnormal hepatic physiology	HP:0031865
Abnormal liver physiology	HP:0031865
Abnormal portal venous system morphology	HP:0031941
CAPV	HP:0031942
Congenital absence of portal vein	HP:0031942
Missing portal vein	HP:0031942
Esophageal food impaction	HP:0031984
Esophageal exudate	HP:0031985
Eosinophilic liver infiltration	HP:0032021
Eosinophilic hepatitis	HP:0032021
Eosinophilic cholecystitis	HP:0032023
Eosinophilic gallbladder infiltration	HP:0032023
Ileal ulcer	HP:0032024
Odynophagia	HP:0032043
Painful swallowing	HP:0032043
Mallory-Weiss tear	HP:0032062
Eosinophilic gastrointestinal disorders	HP:0032064
Eosinophilic enteritis	HP:0032064
Gastrointestinal eosinophilia	HP:0032064
GI eosinophilia	HP:0032064
Eosinophilic gastroenteritis	HP:0032064
Eosinophilic gastrointestinal disease	HP:0032064
Splenopancreatic fusion	HP:0032075
Coffee grounds emesis	HP:0032144
Coffee ground vomitus	HP:0032144
Coffee grounds vomiting	HP:0032144
Abdominal cramps	HP:0032155
Unusual gastrointestinal infection	HP:0032166
Unusual GI infection	HP:0032166
Clostridium difficile enteritis	HP:0032167
C. difficile enteritis	HP:0032167
Clostridium difficile colitis	HP:0032168
Anomalous hepatic venous drainage into the left atrium	HP:0032181
Anal neoplasm	HP:0032186
Anal intraepithelial neoplasia	HP:0032187
Lymphoid nodular hyperplasia	HP:0032203
Lymphonodular hyperplasia of the colon	HP:0032203
Lymphocytic infiltration of the colorectal mucosa	HP:0032216
Interface hepatitis	HP:0032220
Periportal emperipolesis	HP:0032221
Serrated polyposis	HP:0032222
Serrated intestinal polyps	HP:0032222
Lozenge-shaped umbilicus	HP:0032277
Achlorhydria	HP:0032448
Elevated fecal sodium	HP:0032484
Elevated faecal sodium	HP:0032484
Abnormal faecal osmolality	HP:0032485
Abnormal fecal osmolality	HP:0032485
Elevated faecal osmolality	HP:0032486
Elevated fecal osmolality	HP:0032486
Reduced faecal osmolality	HP:0032487
Reduced fecal osmolality	HP:0032487
Abnormal fecal pH	HP:0032488
Abnormal faecal pH	HP:0032488
Elevated faecal pH	HP:0032489
Elevated fecal pH	HP:0032489
Stool pH high	HP:0032489
Stool pH low	HP:0032490
Decreased fecal pH	HP:0032490
Decreased faecal pH	HP:0032490
Superiorly positioned umbilicus	HP:0032511
Inferiorly positioned umbilicus	HP:0032527
Low-set umbilicus	HP:0032527
Low set umbilicus	HP:0032527
Rigid abdomen	HP:0032545
Abdominal rigidity	HP:0032545
Abdominal guarding	HP:0032546
Haemorrhoids	HP:0032551
Piles	HP:0032551
Hemorrhoids	HP:0032551
Ileitis	HP:0032564
Inflammation of the ileum	HP:0032564
Increased faecal porphyrin	HP:0032999
Increased fecal porphyrin	HP:0032999
High fecal coproporphyrin 1	HP:0033009
Increased fecal coproporphyrin 1	HP:0033009
Elevated faecal coproporphyrin 1	HP:0033009
High faecal coproporphyrin 1	HP:0033009
High stool coproporphyrin 1	HP:0033009
Elevated stool coproporphyrin 1	HP:0033009
Increased faecal coproporphyrin 1	HP:0033009
Elevated fecal coproporphyrin 1	HP:0033009
Increased faecal coproporphyrin 3	HP:0033010
Elevated fecal coproporphyrin 3	HP:0033010
Elevated faecal coproporphyrin 3	HP:0033010
Increased fecal coproporphyrin 3	HP:0033010
High stool coproporphyrin 3	HP:0033010
High faecal coproporphyrin 3	HP:0033010
Elevated stool coproporphyrin 3	HP:0033010
High fecal coproporphyrin 3	HP:0033010
Duodenal gastric metaplasia	HP:0033116
Duodenitis	HP:0033117
Duodenal inflammation	HP:0033117
Abdominal adhesions	HP:0033134
Intra-abdominal adhesion	HP:0033134
Hepatic infarction	HP:0033135
Jejunitis	HP:0033143
Dilatation of intrahepatic biliary ducts	HP:0033149
Intrahepatic bile duct dilatation	HP:0033149
Anorectal abscess	HP:0033150
Small intestinal bacterial overgrowth	HP:0033163
Focal active colitis	HP:0033164
Necrotizing enterocolitis	HP:0033165
Ballooning hepatocyte degeneration	HP:0033193
Ballooning degeneration of hepatocytes	HP:0033193
Portal inflammation	HP:0033196
Hepatic portal inflammation	HP:0033196
Hepatic lobular inflammation	HP:0033197
Anorectal stricture	HP:0033254
Stricture of the anorectum	HP:0033254
Pancolitis	HP:0033256
Enterocutaneous fistula	HP:0033279
Ileoileal intussusception	HP:0033309
Osmotic diarrhea	HP:0033310
Mucous diarrhoea	HP:0033343
Mucoid diarrhea	HP:0033343
Mucous diarrhea	HP:0033343
Acute abdomen	HP:0033400
Acute abdominal pain	HP:0033400
Ileocecal ulcer	HP:0033433
Ileo-cecal ulcer	HP:0033433
Tube feeding	HP:0033454
Flatulence	HP:0033589
Bowel irritability	HP:0033628
Fatty pancreas	HP:0033757
Pancreatic lipomatosis	HP:0033757
Pancreatic lipomatous pseudohypertrophy	HP:0033757
Pancreatic fatty infiltration	HP:0033757
Non-alcoholic fatty pancreatic disease	HP:0033757
Pancreatic fatty replacement	HP:0033757
Pancreatic steatosis	HP:0033757
Proximal polyposis of the stomach	HP:0033769
Fundic gland polyps	HP:0033769
Gastric polyposis	HP:0033769
Fundic gland polyposis	HP:0033769
Gastric adenocarcinoma	HP:0033770
Feeling full quickly when eating	HP:0033842
Early satiety	HP:0033842
Not able to finish a normal-sized meal	HP:0033842
Postprandial fullness	HP:0033843
Dependency on parenteral nutrition	HP:0033994
Microvillus inclusions	HP:0033995
Microvillar PAS-positive secretory granules	HP:0033996
Increased fecal bile acid	HP:0034043
Increased fecal calprotectin level	HP:0034056
Aplasia/Hypoplasia of the liver	HP:0034181
Segmental hypoplasia of liver	HP:0034182
Midline liver	HP:0034188
Vesicocolic fistula	HP:0034255
Colovesicular fistula	HP:0034255
Colovesical fistula	HP:0034255
Gastrointestinal ulcer	HP:0034274
Increased fecal protoporphyrin concentration	HP:0034283
Ductal bile plugs	HP:0034294
Congenital pouch colon	HP:0034301
Fibro-obliterative loss of bile ducts	HP:0034328
Fibro-obliterative bile-duct scarring	HP:0034328
Fibro-obliterative bile-duct lesion	HP:0034328
Splenic infarct	HP:0034336
Spleen infarct	HP:0034336
Spleen infarction	HP:0034336
Splenic infarction	HP:0034336
Nesidioblastosis	HP:0034346
Bile duct polyp	HP:0034352
Redundant umbilical skin	HP:0034361
Rectovesical fistula	HP:0034451
Vesicorectal fistula	HP:0034451
Rectoureteral fistula	HP:0034452
Hypoplastic umbilicus	HP:0034453
Umbilicus hypoplastic	HP:0034453
Gastric xanthoma	HP:0034468
Gastric xanthomata	HP:0034468
Gastric xanthomas	HP:0034468
Decreased stool elastase level	HP:0034469
Elastase low in stool	HP:0034469
Chloride high in stool	HP:0034470
Elevations in fecal chloride concentration	HP:0034470
Elevated stool chloride content	HP:0034470
Increased fecal CIII:CI ratio	HP:0034471
Coproporphyrin isomer III/I ratio high in stool	HP:0034471
Increased fecal coproporphyrin III:coproporphyrin I ratio	HP:0034471
Harderoporphyrin high in stool	HP:0034472
Increased fecal harderoporphyrin	HP:0034472
Heptacarboxylporphyrin high in stool	HP:0034473
Increased fecal heptacarboxylporphyrin	HP:0034473
Pentacarboxylporphyrin high in stool	HP:0034474
Increased fecal pentacarboxylporphyrin	HP:0034474
Increased fecal isocoproporphyrin	HP:0034475
Isocoproporphyrin high in stool	HP:0034475
Clostridium botulinum toxin in stool	HP:0034476
Positive fecal Clostridium botulinum test	HP:0034476
Peri-hepatic adhesions	HP:0034477
Perihepatic adhesions	HP:0034477
Tubo-ovarian abscess	HP:0034493
Hepatic focal nodular hyperplasia	HP:0034498
Focal nodular hyperplasia	HP:0034498
Septate gallbladder	HP:0034504
Gallbladder wall thickening	HP:0034505
Gallbladder enlargement	HP:0034506
Gallbladder enlarged	HP:0034506
Gallbladder mass	HP:0034507
Liver hamartoma	HP:0034514
Abnormal liver iron level	HP:0040134
Abnormal hepatic iron concentration	HP:0040134
Abnormal liver iron concentration	HP:0040134
Stool holding	HP:0040183
Encopresis	HP:0040183
Stool soiling	HP:0040183
Adenocarcinoma of the intestines	HP:0040273
Adenocarcinoma of the small intestine	HP:0040274
Adenocarcinoma of the large intestine	HP:0040275
Adenocarcinoma of the colon	HP:0040276
Nasogastric tube feeding	HP:0040288
Starch intolerance	HP:0041049
Amylose-amylopectin intolerance	HP:0041049
Primary gastric lymphoma	HP:0045038
Gastric lymphoma	HP:0045038
Decreased carnitine level in liver	HP:0045061
Peritoneal mesothelioma	HP:0100003
Abnormality of mesentery morphology	HP:0100016
Abnormality of the mesentery	HP:0100016
Recurring pancreas inflammation	HP:0100027
Recurrent pancreatitis	HP:0100027
Recurring pancreatitis	HP:0100027
Desmoid tumors	HP:0100245
Desmoid tumours	HP:0100245
Colon tumor	HP:0100273
Neoplasm of the colon	HP:0100273
Colon tumour	HP:0100273
Ulcerative colitis	HP:0100279
Colitis ulcerosa	HP:0100279
Granulomatous enteritis and colitis	HP:0100280
Crohn's disease	HP:0100280
Morbus Crohn	HP:0100280
Chronic colitis	HP:0100281
Acute colitis	HP:0100282
Liver abscess	HP:0100523
Hepatic abscess	HP:0100523
Femoral hernia	HP:0100541
Crural hernia	HP:0100541
Exstrophy	HP:0100548
Biliary tract neoplasm	HP:0100574
Neoplasia of the biliary tract	HP:0100574
Neoplasm of the gallbladder	HP:0100575
Neoplasia of the gallbladder	HP:0100575
Barrett's esophagus	HP:0100580
Barrett's oesophagus	HP:0100580
Barret syndrome	HP:0100580
Endobrachyesophagus	HP:0100580
Barrett esophagus	HP:0100580
Barrett oesophagus	HP:0100580
Rectal fistula	HP:0100590
Peritoneal abscess	HP:0100592
Esophageal web	HP:0100594
Chronic hepatic failure	HP:0100626
Chronic liver failure	HP:0100626
Esophageal pouch	HP:0100628
Esophageal diverticulum	HP:0100628
Inflammation of the oesophagus	HP:0100633
Esophagitis	HP:0100633
Oesophagitis	HP:0100633
Inflammation of the esophagus	HP:0100633
Bladder hernia	HP:0100645
Prolapsed bladder	HP:0100645
Bladder prolapse	HP:0100645
Cystocele	HP:0100645
Dropped bladder	HP:0100645
Thoracoabdominal schisis	HP:0100656
Thoracoabdominal wall defect	HP:0100656
Kelosomia	HP:0100657
Celosomia	HP:0100657
Thoracoabdominal eventration	HP:0100657
Bowel duplication	HP:0100668
Gut duplication	HP:0100668
